time,open,high,low,close,buy_volume,sell_volume,avg_speed,tick_count,volume_delta,rejection_speed,micro_trend,source_date,symbol
2026-04-03 15:00:00,1.1544349999999999,1.154595,1.15181,1.1531,0.0,0.0,1.0936631094124011e-07,4402,0.0,0.0,-0.036804308797089035,2026-04-03,EURUSD
2026-04-03 16:00:00,1.153095,1.1538599999999999,1.152795,1.15348,0.0,0.0,6.331807843430495e-08,2050,0.0,0.4356111651956791,0.14319248826292794,2026-04-02,EURUSD
2026-04-03 16:00:00,1.153095,1.1538599999999999,1.152795,1.15348,0.0,0.0,6.331807843430495e-08,2050,0.0,0.0,0.14319248826292794,2026-04-03,EURUSD
2026-04-03 17:00:00,1.1534849999999999,1.153655,1.15208,1.1521,0.0,0.0,5.5775565615277076e-08,1884,0.0,0.0,-0.4873015873017164,2026-04-03,EURUSD
2026-04-03 17:00:00,1.1534849999999999,1.153655,1.15208,1.1521,0.0,0.0,5.5775565615277076e-08,1884,0.0,0.19489193963505289,-0.4873015873017164,2026-04-02,EURUSD
2026-04-03 18:00:00,1.152085,1.152765,1.1520000000000001,1.1522000000000001,0.0,0.0,4.914524765752759e-08,3274,0.0,-0.12681652351665515,-0.23856209150326418,2026-04-02,EURUSD
2026-04-03 18:00:00,1.152085,1.152765,1.1520000000000001,1.1522000000000001,0.0,0.0,4.914524765752759e-08,3274,0.0,0.0,-0.23856209150326418,2026-04-03,EURUSD
2026-04-03 19:00:00,1.152205,1.1522350000000001,1.1518950000000001,1.15191,0.0,0.0,5.9109377908171634e-08,3067,0.0,0.43950063270600603,-0.45588235294154145,2026-04-02,EURUSD
2026-04-03 19:00:00,1.152205,1.1522350000000001,1.1518950000000001,1.15191,0.0,0.0,5.9109377908171634e-08,3067,0.0,0.0,-0.45588235294154145,2026-04-03,EURUSD
2026-04-03 20:00:00,1.1519,1.152205,1.151845,1.1520350000000001,0.0,0.0,6.724391702832639e-08,3159,0.0,0.0,0.02777777777796624,2026-04-03,EURUSD
2026-04-03 20:00:00,1.1519,1.152205,1.151845,1.1520350000000001,0.0,0.0,6.724391702832639e-08,3159,0.0,0.8417157781280139,0.02777777777796624,2026-04-02,EURUSD
2026-04-03 21:00:00,1.1520100000000002,1.1521499999999998,1.1514199999999999,1.151465,0.0,0.0,5.177666427094024e-08,1873,0.0,-0.03003245433003062,-0.4383561643834533,2026-04-02,EURUSD
2026-04-03 21:00:00,1.1520100000000002,1.1521499999999998,1.1514199999999999,1.151465,0.0,0.0,5.177666427094024e-08,1873,0.0,0.0,-0.4383561643834533,2026-04-03,EURUSD
2026-04-03 22:00:00,1.1514600000000002,1.151595,1.15138,1.151405,0.0,0.0,2.599642361099435e-08,350,0.0,0.0,-0.3837209302327503,2026-04-03,EURUSD
2026-04-03 22:00:00,1.1514600000000002,1.151595,1.15138,1.151405,0.0,0.0,2.599642361099435e-08,350,0.0,-1.3668137603776198,-0.3837209302327503,2026-04-02,EURUSD
2026-04-03 23:00:00,1.151435,1.153315,1.1512850000000001,1.15195,0.0,0.0,1.1628382130985361e-07,1263,0.0,0.0,-0.172413793103486,2026-04-03,EURUSD
2026-04-03 23:00:00,1.151435,1.153315,1.1512850000000001,1.15195,0.0,0.0,1.1628382130985361e-07,1263,0.0,2.711393079216239,-0.172413793103486,2026-04-02,EURUSD
2026-04-06 00:00:00,1.15238,1.152425,1.15192,1.152155,0.0,0.0,1.9704450510287942e-08,218,0.0,0.0,-0.03465346534654336,2026-04-04,EURUSD
2026-04-06 00:00:00,1.15238,1.152425,1.15192,1.152155,0.0,0.0,1.961407452574342e-08,218,0.0,0.0,-0.03465346534654336,2026-04-03,EURUSD
2026-04-06 00:00:00,1.15238,1.152425,1.15192,1.152155,0.0,0.0,1.9704450510287942e-08,218,0.0,0.0,-0.03465346534654336,2026-04-05,EURUSD
2026-04-06 00:00:00,1.15238,1.152425,1.15192,1.152155,0.0,0.0,1.961407452574342e-08,218,0.0,0.0,-0.03465346534654336,2026-04-02,EURUSD
2026-04-06 01:00:00,1.15215,1.15215,1.150515,1.1515,0.0,0.0,6.159230643080126e-08,5323,0.0,0.0,0.10244648318034902,2026-04-05,EURUSD
2026-04-06 01:00:00,1.15215,1.15215,1.150515,1.1515,0.0,0.0,6.159230643080126e-08,5323,0.0,0.0,0.10244648318034902,2026-04-04,EURUSD
2026-04-06 01:00:00,1.15215,1.15215,1.150515,1.1515,0.0,0.0,6.159230643080126e-08,5323,0.0,0.0,0.10244648318034902,2026-04-03,EURUSD
2026-04-06 01:00:00,1.15215,1.15215,1.150515,1.1515,0.0,0.0,6.159230643080126e-08,5323,0.0,0.0,0.10244648318034902,2026-04-02,EURUSD
2026-04-06 02:00:00,1.1514950000000002,1.151685,1.150865,1.1509749999999999,0.0,0.0,4.4649770475494636e-08,2135,0.0,0.0,-0.3658536585367967,2026-04-05,EURUSD
2026-04-06 02:00:00,1.1514950000000002,1.151685,1.150865,1.1509749999999999,0.0,0.0,4.4649770475494636e-08,2135,0.0,0.0,-0.3658536585367967,2026-04-04,EURUSD
2026-04-06 02:00:00,1.1514950000000002,1.151685,1.150865,1.1509749999999999,0.0,0.0,4.4649770475494636e-08,2135,0.0,0.0,-0.3658536585367967,2026-04-03,EURUSD
2026-04-06 02:00:00,1.1514950000000002,1.151685,1.150865,1.1509749999999999,0.0,0.0,4.4649770475494636e-08,2135,0.0,0.0,-0.3658536585367967,2026-04-02,EURUSD
2026-04-06 03:00:00,1.1509800000000001,1.15184,1.150935,1.15118,0.0,0.0,4.231218568058486e-08,3524,0.0,0.0,-0.2292817679557252,2026-04-04,EURUSD
2026-04-06 03:00:00,1.1509800000000001,1.15184,1.150935,1.15118,0.0,0.0,4.231218568058486e-08,3524,0.0,0.0,-0.2292817679557252,2026-04-03,EURUSD
2026-04-06 03:00:00,1.1509800000000001,1.15184,1.150935,1.15118,0.0,0.0,4.231218568058486e-08,3524,0.0,0.0,-0.2292817679557252,2026-04-02,EURUSD
2026-04-06 03:00:00,1.1509800000000001,1.15184,1.150935,1.15118,0.0,0.0,4.231218568058486e-08,3524,0.0,0.0,-0.2292817679557252,2026-04-05,EURUSD
2026-04-06 04:00:00,1.151175,1.151435,1.1506349999999999,1.150685,0.0,0.0,4.0342048624521945e-08,2461,0.0,0.0,-0.4374999999997398,2026-04-04,EURUSD
2026-04-06 04:00:00,1.151175,1.151435,1.1506349999999999,1.150685,0.0,0.0,4.0342048624521945e-08,2461,0.0,0.0,-0.4374999999997398,2026-04-05,EURUSD
2026-04-06 04:00:00,1.151175,1.151435,1.1506349999999999,1.150685,0.0,0.0,4.0342048624521945e-08,2461,0.0,0.0,-0.4374999999997398,2026-04-03,EURUSD
2026-04-06 04:00:00,1.151175,1.151435,1.1506349999999999,1.150685,0.0,0.0,4.0342048624521945e-08,2461,0.0,0.0,-0.4374999999997398,2026-04-02,EURUSD
2026-04-06 05:00:00,1.15069,1.1528749999999999,1.150685,1.152065,0.0,0.0,5.3454584726448885e-08,4223,0.0,0.0,0.130136986301315,2026-04-04,EURUSD
2026-04-06 05:00:00,1.15069,1.1528749999999999,1.150685,1.152065,0.0,0.0,5.3454584726448885e-08,4223,0.0,0.0,0.130136986301315,2026-04-05,EURUSD
2026-04-06 05:00:00,1.15069,1.1528749999999999,1.150685,1.152065,0.0,0.0,5.3454584726448885e-08,4223,0.0,0.0,0.130136986301315,2026-04-03,EURUSD
2026-04-06 05:00:00,1.15069,1.1528749999999999,1.150685,1.152065,0.0,0.0,5.346526529980582e-08,4223,0.0,0.0,0.130136986301315,2026-04-06,EURUSD
2026-04-06 05:00:00,1.15069,1.1528749999999999,1.150685,1.152065,0.0,0.0,5.3454584726448885e-08,4223,0.0,0.0,0.130136986301315,2026-04-02,EURUSD
2026-04-06 06:00:00,1.15207,1.15232,1.151735,1.151905,0.0,0.0,4.4921463770249326e-08,2462,0.0,0.0,-0.2094017094017321,2026-04-04,EURUSD
2026-04-06 06:00:00,1.15207,1.15232,1.151735,1.151905,0.0,0.0,4.4921463770249326e-08,2462,0.0,0.0,-0.2094017094017321,2026-04-03,EURUSD
2026-04-06 06:00:00,1.15207,1.15232,1.151735,1.151905,0.0,0.0,4.4921463770249326e-08,2462,0.0,0.0,-0.2094017094017321,2026-04-02,EURUSD
2026-04-06 06:00:00,1.15207,1.15232,1.151735,1.151905,0.0,0.0,4.4921463770249326e-08,2462,0.0,0.0,-0.2094017094017321,2026-04-05,EURUSD
2026-04-06 06:00:00,1.15207,1.15232,1.151735,1.151905,0.0,0.0,4.4921463770249326e-08,2462,0.0,0.0,-0.2094017094017321,2026-04-06,EURUSD
2026-04-06 07:00:00,1.151915,1.1525050000000001,1.151855,1.15243,0.0,0.0,4.2283363722320914e-08,1658,0.0,0.0,0.3846153846154897,2026-04-06,EURUSD
2026-04-06 07:00:00,1.151915,1.1525050000000001,1.151855,1.15243,0.0,0.0,4.2283363722320914e-08,1658,0.0,0.0,0.3846153846154897,2026-04-03,EURUSD
2026-04-06 07:00:00,1.151915,1.1525050000000001,1.151855,1.15243,0.0,0.0,4.2283363722320914e-08,1658,0.0,0.0,0.3846153846154897,2026-04-05,EURUSD
2026-04-06 07:00:00,1.151915,1.1525050000000001,1.151855,1.15243,0.0,0.0,4.2283363722320914e-08,1658,0.0,0.0,0.3846153846154897,2026-04-04,EURUSD
2026-04-06 07:00:00,1.151915,1.1525050000000001,1.151855,1.15243,0.0,0.0,4.2283363722320914e-08,1658,0.0,0.0,0.3846153846154897,2026-04-02,EURUSD
2026-04-06 08:00:00,1.152415,1.152965,1.1523050000000001,1.1525349999999999,0.0,0.0,4.002130644011864e-08,1936,0.0,0.0,-0.15151515151549813,2026-04-05,EURUSD
2026-04-06 08:00:00,1.152415,1.152965,1.1523050000000001,1.1525349999999999,0.0,0.0,4.002130644011864e-08,1936,0.0,0.0,-0.15151515151549813,2026-04-06,EURUSD
2026-04-06 08:00:00,1.152415,1.152965,1.1523050000000001,1.1525349999999999,0.0,0.0,4.002130644011864e-08,1936,0.0,0.0,-0.15151515151549813,2026-04-02,EURUSD
2026-04-06 08:00:00,1.152415,1.152965,1.1523050000000001,1.1525349999999999,0.0,0.0,4.002130644011864e-08,1936,0.0,0.0,-0.15151515151549813,2026-04-03,EURUSD
2026-04-06 08:00:00,1.152415,1.152965,1.1523050000000001,1.1525349999999999,0.0,0.0,4.002130644011864e-08,1936,0.0,0.0,-0.15151515151549813,2026-04-04,EURUSD
2026-04-06 09:00:00,1.1525400000000001,1.15377,1.1522,1.153305,0.0,0.0,6.464318185037433e-08,3239,0.0,0.0,0.20382165605100858,2026-04-02,EURUSD
2026-04-06 09:00:00,1.1525400000000001,1.15377,1.1522,1.153305,0.0,0.0,6.464318185037433e-08,3239,0.0,0.0,0.20382165605100858,2026-04-03,EURUSD
2026-04-06 09:00:00,1.1525400000000001,1.15377,1.1522,1.153305,0.0,0.0,6.464318185037433e-08,3239,0.0,0.0,0.20382165605100858,2026-04-04,EURUSD
2026-04-06 09:00:00,1.1525400000000001,1.15377,1.1522,1.153305,0.0,0.0,6.464318185037433e-08,3239,0.0,0.0,0.20382165605100858,2026-04-06,EURUSD
2026-04-06 09:00:00,1.1525400000000001,1.15377,1.1522,1.153305,0.0,0.0,6.464318185037433e-08,3239,0.0,0.0,0.20382165605100858,2026-04-05,EURUSD
2026-04-06 10:00:00,1.153315,1.15688,1.15254,1.156435,0.0,0.0,6.102267183126849e-08,4973,0.0,0.0,0.3974654377880632,2026-04-06,EURUSD
2026-04-06 10:00:00,1.153315,1.15688,1.15254,1.156435,0.0,0.0,6.102267183126849e-08,4973,0.0,0.0,0.3974654377880632,2026-04-05,EURUSD
2026-04-06 10:00:00,1.153315,1.15688,1.15254,1.156435,0.0,0.0,6.102267183126849e-08,4973,0.0,0.0,0.3974654377880632,2026-04-04,EURUSD
2026-04-06 10:00:00,1.153315,1.15688,1.15254,1.156435,0.0,0.0,6.102267183126849e-08,4973,0.0,0.0,0.3974654377880632,2026-04-02,EURUSD
2026-04-06 10:00:00,1.153315,1.15688,1.15254,1.156435,0.0,0.0,6.102267183126849e-08,4973,0.0,0.0,0.3974654377880632,2026-04-03,EURUSD
2026-04-06 11:00:00,1.156455,1.156855,1.15538,1.155525,0.0,0.0,5.6499624727743744e-08,4346,0.0,0.0,-0.4016949152544141,2026-04-05,EURUSD
2026-04-06 11:00:00,1.156455,1.156855,1.15538,1.155525,0.0,0.0,5.6499624727743744e-08,4346,0.0,0.0,-0.4016949152544141,2026-04-04,EURUSD
2026-04-06 11:00:00,1.156455,1.156855,1.15538,1.155525,0.0,0.0,5.6499624727743744e-08,4346,0.0,0.0,-0.4016949152544141,2026-04-06,EURUSD
2026-04-06 11:00:00,1.156455,1.156855,1.15538,1.155525,0.0,0.0,5.6499624727743744e-08,4346,0.0,0.0,-0.4016949152544141,2026-04-03,EURUSD
2026-04-06 11:00:00,1.156455,1.156855,1.15538,1.155525,0.0,0.0,5.6499624727743744e-08,4346,0.0,0.0,-0.4016949152544141,2026-04-02,EURUSD
2026-04-06 12:00:00,1.155545,1.1560350000000001,1.15473,1.155035,0.0,0.0,5.676303540455655e-08,3705,0.0,0.0,-0.2662835249041497,2026-04-06,EURUSD
2026-04-06 12:00:00,1.155545,1.1560350000000001,1.15473,1.155035,0.0,0.0,5.676303540455655e-08,3705,0.0,0.0,-0.2662835249041497,2026-04-05,EURUSD
2026-04-06 12:00:00,1.155545,1.1560350000000001,1.15473,1.155035,0.0,0.0,5.676303540455655e-08,3705,0.0,0.0,-0.2662835249041497,2026-04-03,EURUSD
2026-04-06 12:00:00,1.155545,1.1560350000000001,1.15473,1.155035,0.0,0.0,5.676303540455655e-08,3705,0.0,0.0,-0.2662835249041497,2026-04-04,EURUSD
2026-04-06 12:00:00,1.155545,1.1560350000000001,1.15473,1.155035,0.0,0.0,5.676303540455655e-08,3705,0.0,0.0,-0.2662835249041497,2026-04-02,EURUSD
2026-04-06 13:00:00,1.155065,1.155435,1.153775,1.154805,0.0,0.0,6.866719164046756e-08,3867,0.0,0.0,0.12048192771083048,2026-04-05,EURUSD
2026-04-06 13:00:00,1.155065,1.155435,1.153775,1.154805,0.0,0.0,6.866719164046756e-08,3867,0.0,0.0,0.12048192771083048,2026-04-04,EURUSD
2026-04-06 13:00:00,1.155065,1.155435,1.153775,1.154805,0.0,0.0,6.866719164046756e-08,3867,0.0,0.0,0.12048192771083048,2026-04-06,EURUSD
2026-04-06 13:00:00,1.155065,1.155435,1.153775,1.154805,0.0,0.0,6.866719164046756e-08,3867,0.0,0.0,0.12048192771083048,2026-04-03,EURUSD
2026-04-06 13:00:00,1.155065,1.155435,1.153775,1.154805,0.0,0.0,6.866719164046756e-08,3867,0.0,0.0,0.12048192771083048,2026-04-02,EURUSD
2026-04-06 14:00:00,1.154845,1.155,1.15402,1.15457,0.0,0.0,4.759727303038554e-08,3046,0.0,0.0,0.061224489795867504,2026-04-06,EURUSD
2026-04-06 14:00:00,1.154845,1.155,1.15402,1.15457,0.0,0.0,4.759727303038554e-08,3046,0.0,0.0,0.061224489795867504,2026-04-05,EURUSD
2026-04-06 14:00:00,1.154845,1.155,1.15402,1.15457,0.0,0.0,4.759727303038554e-08,3046,0.0,0.0,0.061224489795867504,2026-04-02,EURUSD
2026-04-06 14:00:00,1.154845,1.155,1.15402,1.15457,0.0,0.0,4.759727303038554e-08,3046,0.0,0.0,0.061224489795867504,2026-04-04,EURUSD
2026-04-06 14:00:00,1.154845,1.155,1.15402,1.15457,0.0,0.0,4.759727303038554e-08,3046,0.0,0.0,0.061224489795867504,2026-04-03,EURUSD
2026-04-06 15:00:00,1.1545649999999998,1.155455,1.15427,1.15534,0.0,0.0,4.437176300601579e-08,3011,0.0,0.0,0.40295358649800334,2026-04-02,EURUSD
2026-04-06 15:00:00,1.1545649999999998,1.155455,1.15427,1.15534,0.0,0.0,4.437176300601579e-08,3011,0.0,0.0,0.40295358649800334,2026-04-04,EURUSD
2026-04-06 15:00:00,1.1545649999999998,1.155455,1.15427,1.15534,0.0,0.0,4.437176300601579e-08,3011,0.0,0.0,0.40295358649800334,2026-04-06,EURUSD
2026-04-06 15:00:00,1.1545649999999998,1.155455,1.15427,1.15534,0.0,0.0,4.437176300601579e-08,3011,0.0,0.0,0.40295358649800334,2026-04-03,EURUSD
2026-04-06 15:00:00,1.1545649999999998,1.155455,1.15427,1.15534,0.0,0.0,4.437176300601579e-08,3011,0.0,0.0,0.40295358649800334,2026-04-05,EURUSD
2026-04-06 16:00:00,1.155365,1.1561249999999998,1.15493,1.15601,0.0,0.0,5.0098289907018066e-08,4467,0.0,0.0,0.40376569037676147,2026-04-05,EURUSD
2026-04-06 16:00:00,1.155365,1.1561249999999998,1.15493,1.15601,0.0,0.0,5.0098289907018066e-08,4467,0.0,0.0,0.40376569037676147,2026-04-03,EURUSD
2026-04-06 16:00:00,1.155365,1.1561249999999998,1.15493,1.15601,0.0,0.0,5.0098289907018066e-08,4467,0.0,0.0,0.40376569037676147,2026-04-06,EURUSD
2026-04-06 16:00:00,1.155365,1.1561249999999998,1.15493,1.15601,0.0,0.0,5.0098289907018066e-08,4467,0.0,0.0,0.40376569037676147,2026-04-02,EURUSD
2026-04-06 16:00:00,1.155365,1.1561249999999998,1.15493,1.15601,0.0,0.0,5.0098289907018066e-08,4467,0.0,0.0,0.40376569037676147,2026-04-04,EURUSD
2026-04-06 17:00:00,1.1560000000000001,1.157165,1.15425,1.154315,0.0,0.0,7.350350370859229e-08,10394,0.0,0.0,-0.47770154373932394,2026-04-06,EURUSD
2026-04-06 17:00:00,1.1560000000000001,1.157165,1.15425,1.154315,0.0,0.0,7.350350370859229e-08,10394,0.0,0.0,-0.47770154373932394,2026-04-02,EURUSD
2026-04-06 17:00:00,1.1560000000000001,1.157165,1.15425,1.154315,0.0,0.0,7.350350370859229e-08,10394,0.0,0.0,-0.47770154373932394,2026-04-04,EURUSD
2026-04-06 17:00:00,1.1560000000000001,1.157165,1.15425,1.154315,0.0,0.0,7.350350370859229e-08,10394,0.0,0.0,-0.47770154373932394,2026-04-03,EURUSD
2026-04-06 17:00:00,1.1560000000000001,1.157165,1.15425,1.154315,0.0,0.0,7.350350370859229e-08,10394,0.0,0.0,-0.47770154373932394,2026-04-05,EURUSD
2026-04-06 18:00:00,1.1542949999999998,1.15444,1.15355,1.154425,0.0,0.0,5.248744543141312e-08,6241,0.0,0.0,0.48314606741574156,2026-04-05,EURUSD
2026-04-06 18:00:00,1.1542949999999998,1.15444,1.15355,1.154425,0.0,0.0,5.248744543141312e-08,6241,0.0,0.0,0.48314606741574156,2026-04-06,EURUSD
2026-04-06 18:00:00,1.1542949999999998,1.15444,1.15355,1.154425,0.0,0.0,5.248744543141312e-08,6241,0.0,0.0,0.48314606741574156,2026-04-02,EURUSD
2026-04-06 18:00:00,1.1542949999999998,1.15444,1.15355,1.154425,0.0,0.0,5.248744543141312e-08,6241,0.0,0.0,0.48314606741574156,2026-04-03,EURUSD
2026-04-06 18:00:00,1.1542949999999998,1.15444,1.15355,1.154425,0.0,0.0,5.248744543141312e-08,6241,0.0,0.0,0.48314606741574156,2026-04-04,EURUSD
2026-04-06 19:00:00,1.15442,1.154815,1.154225,1.1545,0.0,0.0,4.449550049766284e-08,3955,0.0,0.0,-0.033898305084599054,2026-04-04,EURUSD
2026-04-06 19:00:00,1.15442,1.154815,1.154225,1.1545,0.0,0.0,4.449550049766284e-08,3955,0.0,0.0,-0.033898305084599054,2026-04-02,EURUSD
