time,open,high,low,close,buy_volume,sell_volume,avg_speed,tick_count,volume_delta,rejection_speed,micro_trend
2026-01-06 11:00:00,1.1728450000000001,1.1729,1.170795,1.17133,0.0,0.0,6.526958131854255e-08,3545,0.0,1.2443202168687029,-0.2458432304038788
2026-01-06 12:00:00,1.171325,1.171725,1.17082,1.171275,0.0,0.0,5.773748667335031e-08,2538,0.0,0.43010008734244337,0.002762430939367496
2026-01-06 13:00:00,1.17128,1.171305,1.1704949999999998,1.170615,0.0,0.0,5.4729410519853215e-08,2242,0.0,0.12469875261245689,-0.35185185185187723
2026-01-06 14:00:00,1.17062,1.171225,1.169715,1.170125,0.0,0.0,5.541024521029704e-08,2472,0.0,0.20649795737784502,-0.22847682119194732
2026-01-06 15:00:00,1.17013,1.171365,1.169735,1.1711049999999998,0.0,0.0,6.041412674625451e-08,4119,0.0,0.7904837553054211,0.3404907975459229
2026-01-06 16:00:00,1.171125,1.1717650000000002,1.169935,1.1709049999999999,0.0,0.0,6.149872734319115e-08,4347,0.0,0.9482114676193242,0.030054644808572437
2026-01-06 17:00:00,1.170875,1.170895,1.1683949999999999,1.1695250000000001,0.0,0.0,6.696585083622735e-08,6167,0.0,1.5594487820532308,-0.047999999999955946
2026-01-06 18:00:00,1.169535,1.169825,1.168585,1.168815,0.0,0.0,6.152735620110109e-08,3107,0.0,0.9476592629566094,-0.31451612903219306
2026-01-06 19:00:00,1.168795,1.170075,1.168695,1.17007,0.0,0.0,5.2502007551600264e-08,1993,0.0,-0.05409840213398718,0.4963768115940985
2026-01-06 20:00:00,1.1700650000000001,1.170215,1.168695,1.168825,0.0,0.0,5.498737504101495e-08,2113,0.0,0.1999326730242686,-0.4144736842106215
2026-01-06 21:00:00,1.168815,1.16911,1.16839,1.168975,0.0,0.0,5.037463844514836e-08,2289,0.0,-0.2896922066113202,0.31249999999986505
2026-01-06 22:00:00,1.16898,1.169315,1.168655,1.168695,0.0,0.0,4.44139036599591e-08,1708,0.0,-0.9526094982962658,-0.43939393939405663
2026-01-06 23:00:00,1.168705,1.168885,1.1684649999999999,1.168865,0.0,0.0,4.796416006141284e-08,900,0.0,-0.5672083522665778,0.452380952381179
2026-01-07 00:00:00,1.168855,1.168855,1.168495,1.1688100000000001,0.0,0.0,1.043782453577192e-07,351,0.0,3.6777328891777095,0.3750000000006939
2026-01-07 01:00:00,1.1688399999999999,1.16905,1.16868,1.168705,0.0,0.0,3.8143643177523305e-08,647,0.0,-1.1393995593614383,-0.43243243243168633
2026-01-07 02:00:00,1.168715,1.16943,1.16853,1.16917,0.0,0.0,4.338714186226173e-08,1990,0.0,-0.7720452306170054,0.2111111111112838
2026-01-07 03:00:00,1.169175,1.170045,1.16899,1.169575,0.0,0.0,4.524431690636958e-08,2461,0.0,-0.6413492308038423,0.054502369668286345
2026-01-07 04:00:00,1.169565,1.170265,1.16953,1.1696149999999998,0.0,0.0,4.433040236999852e-08,1715,0.0,-0.6810170595713336,-0.38435374149677126
2026-01-07 05:00:00,1.1695950000000002,1.170015,1.1695950000000002,1.1698650000000002,0.0,0.0,4.0111944318821544e-08,1263,0.0,-0.9907761914599169,0.14285714285706733
2026-01-07 06:00:00,1.169875,1.17021,1.16911,1.1691150000000001,0.0,0.0,4.9181378882237506e-08,1675,0.0,-0.3741244410251102,-0.49545454545441425
2026-01-07 07:00:00,1.16911,1.169435,1.169085,1.16931,0.0,0.0,3.8194710088623184e-08,1425,0.0,-1.1563693318181445,0.14285714285741474
2026-01-07 08:00:00,1.169315,1.169965,1.169225,1.169765,0.0,0.0,4.310794527791536e-08,1662,0.0,-0.8015663053594341,0.22972972972974595
2026-01-07 09:00:00,1.16976,1.1698849999999998,1.16786,1.168275,0.0,0.0,5.795585232473307e-08,2999,0.0,0.2677885262164293,-0.29506172839508404
2026-01-07 10:00:00,1.168245,1.16873,1.1672850000000001,1.1685750000000001,0.0,0.0,5.7165801595337335e-08,3585,0.0,0.23479182484648167,0.39273356401390036
2026-01-07 11:00:00,1.168585,1.16869,1.168135,1.16844,0.0,0.0,5.90185771890207e-08,2132,0.0,0.394280401498559,0.04954954954926661
2026-01-07 12:00:00,1.1684450000000002,1.16939,1.168345,1.16884,0.0,0.0,6.150987706676466e-08,2463,0.0,0.5642767610363338,-0.02631578947353883
2026-01-07 13:00:00,1.16883,1.16925,1.16851,1.16893,0.0,0.0,5.3327377940376226e-08,1821,0.0,-0.03458184481516048,0.06756756756771354
2026-01-07 14:00:00,1.16897,1.16914,1.16812,1.16879,0.0,0.0,5.2803665083902025e-08,2371,0.0,-0.06519751019450215,0.15686274509797518
2026-01-07 15:00:00,1.16878,1.16948,1.168245,1.16916,0.0,0.0,6.048123247596093e-08,3641,0.0,0.50064994176531,0.24089068825914026
2026-01-07 16:00:00,1.16915,1.16985,1.16871,1.16974,0.0,0.0,5.98156964175149e-08,4069,0.0,0.4580293383429336,0.4035087719296913
2026-01-07 17:00:00,1.1697199999999999,1.16987,1.168,1.16903,0.0,0.0,8.505787716893306e-08,7436,0.0,2.0801674991722225,0.05080213903752745
2026-01-07 18:00:00,1.16902,1.16932,1.16822,1.16893,0.0,0.0,5.5325538498445094e-08,3134,0.0,0.08243007419831337,0.14545454545470693
2026-01-07 19:00:00,1.16894,1.16949,1.168615,1.1688,0.0,0.0,5.4273576275187396e-08,2235,0.0,0.005711698184898818,-0.2885714285711755
2026-01-07 20:00:00,1.16879,1.16904,1.168245,1.1683,0.0,0.0,4.8665829333937143e-08,1903,0.0,-0.3575792219390612,-0.4308176100630073
2026-01-07 21:00:00,1.16829,1.16853,1.16786,1.16824,0.0,0.0,4.823662362838383e-08,1949,0.0,-0.379952466683712,0.06716417910456912
2026-01-07 22:00:00,1.16826,1.16839,1.16789,1.1678950000000001,0.0,0.0,4.141598869100123e-08,1331,0.0,-0.8288109478431217,-0.4900000000001554
2026-01-07 23:00:00,1.16789,1.16792,1.16738,1.167435,0.0,0.0,3.9634526900198894e-08,849,0.0,-0.9110094519556245,-0.39814814814830046
2026-01-08 00:00:00,1.1673900000000001,1.16783,1.1673749999999998,1.167755,0.0,0.0,1.553932170010034e-08,262,0.0,-2.6816090856521484,0.33516483516525347
2026-01-08 01:00:00,1.1677499999999998,1.1677849999999999,1.1675,1.16768,0.0,0.0,2.8547321291317984e-08,518,0.0,-1.564305967707095,0.13157894736895412
2026-01-08 02:00:00,1.16769,1.16781,1.1675849999999999,1.1675849999999999,0.0,0.0,3.5981706788285094e-08,1233,0.0,-0.9631130143831284,-0.5000000000004934
2026-01-08 03:00:00,1.16758,1.16781,1.167295,1.16748,0.0,0.0,3.3317434064448136e-08,1731,0.0,-1.0949000413335233,-0.14077669902895878
2026-01-08 04:00:00,1.16749,1.168075,1.167265,1.16803,0.0,0.0,3.481823311647111e-08,1824,0.0,-0.9402112939106536,0.44444444444435305
2026-01-08 05:00:00,1.168,1.16828,1.16789,1.16801,0.0,0.0,3.288626997522081e-08,1357,0.0,-1.0374133735692623,-0.19230769230786748
2026-01-08 06:00:00,1.168005,1.16812,1.16779,1.16804,0.0,0.0,3.561216263291604e-08,945,0.0,-0.7963387025704208,0.25757575757547213
2026-01-08 07:00:00,1.168035,1.16829,1.16775,1.16825,0.0,0.0,3.816836403279776e-08,1626,0.0,-0.6204983071136314,0.42592592592584977
2026-01-08 08:00:00,1.16824,1.16831,1.16749,1.16818,0.0,0.0,4.391340447381897e-08,2140,0.0,-0.228002301896045,0.34146341463419916
2026-01-08 09:00:00,1.16815,1.16829,1.16772,1.16779,0.0,0.0,5.479797748057127e-08,2503,0.0,0.5329674143665132,-0.37719298245591143
2026-01-08 10:00:00,1.16781,1.1679,1.1669,1.167145,0.0,0.0,5.106005799230994e-08,2882,0.0,0.2945866866693335,-0.2549999999999223
2026-01-08 11:00:00,1.167115,1.1677,1.16693,1.16768,0.0,0.0,5.496297163521255e-08,2286,0.0,0.5841313392042292,0.4740259740262343
2026-01-08 12:00:00,1.167685,1.1682,1.16757,1.16799,0.0,0.0,5.182916305838282e-08,2053,0.0,0.4003619401100007,0.16666666666672542
2026-01-08 13:00:00,1.16801,1.16803,1.16752,1.16776,0.0,0.0,4.545193960225428e-08,1568,0.0,-0.03546539633990975,-0.02941176470563905
2026-01-08 14:00:00,1.16775,1.16779,1.16698,1.16732,0.0,0.0,4.801288536143712e-08,1880,0.0,0.16533117965647484,-0.08024691358020461
2026-01-08 15:00:00,1.16733,1.16779,1.165835,1.16629,0.0,0.0,5.5322869876403854e-08,3941,0.0,0.7237943949799227,-0.2672634271099442
2026-01-08 16:00:00,1.16627,1.16666,1.16562,1.16646,0.0,0.0,5.408145998352051e-08,4161,0.0,0.6601764607468928,0.3076923076924227
2026-01-08 17:00:00,1.16645,1.16739,1.16607,1.16665,0.0,0.0,5.666247105629221e-08,3847,0.0,1.182289695797496,-0.06060606060595356
2026-01-08 18:00:00,1.16664,1.16676,1.16525,1.16546,0.0,0.0,5.50538636632019e-08,3013,0.0,1.0331058774328985,-0.36092715231786326
2026-01-08 19:00:00,1.16544,1.16556,1.16437,1.16508,0.0,0.0,4.842904116314116e-08,2477,0.0,0.43898525597208127,0.09663865546206962
2026-01-08 20:00:00,1.16507,1.165335,1.164475,1.16452,0.0,0.0,4.7097919535882786e-08,1786,0.0,0.31844573009508426,-0.4476744186047007
2026-01-08 21:00:00,1.16453,1.16507,1.1642649999999999,1.165015,0.0,0.0,4.080990873702809e-08,1701,0.0,-0.25686996695996567,0.43167701863338276
2026-01-08 22:00:00,1.16501,1.16547,1.16499,1.16512,0.0,0.0,4.068382918785073e-08,1434,0.0,-0.265891144218118,-0.22916666666676305
2026-01-08 23:00:00,1.16513,1.16627,1.16507,1.16598,0.0,0.0,4.9075532959816594e-08,1619,0.0,0.5030124404003417,0.25833333333338887
2026-01-09 00:00:00,1.165965,1.166075,1.16527,1.16588,0.0,0.0,3.605010110575963e-08,303,0.0,-0.9948846110964297,0.25776397515546884
2026-01-09 01:00:00,1.16589,1.16623,1.1656499999999999,1.165815,0.0,0.0,3.622295279528025e-08,772,0.0,-1.072669250724929,-0.2155172413790991
2026-01-09 02:00:00,1.16581,1.16581,1.16535,1.165365,0.0,0.0,3.937664289719033e-08,1119,0.0,-0.7168271326893249,-0.46739130434808845
2026-01-09 03:00:00,1.16536,1.1657250000000001,1.16484,1.1649150000000001,0.0,0.0,4.4051442747629234e-08,2098,0.0,-0.20227084426080313,-0.4152542372879591
2026-01-09 04:00:00,1.164925,1.16548,1.16461,1.16543,0.0,0.0,4.081077597063756e-08,1641,0.0,-0.6821786651121209,0.44252873563194484
2026-01-09 05:00:00,1.16544,1.16592,1.16538,1.165615,0.0,0.0,4.089596665248717e-08,1274,0.0,-0.761529797038774,-0.06481481481483005
2026-01-09 06:00:00,1.16561,1.1657,1.16519,1.16543,0.0,0.0,3.660356018980154e-08,1193,0.0,-1.3982160552776668,-0.02941176470607443
2026-01-09 07:00:00,1.165435,1.165635,1.165015,1.16512,0.0,0.0,4.028690956580668e-08,1329,0.0,-0.8880737615848233,-0.33064516129030525
2026-01-09 08:00:00,1.1651150000000001,1.165275,1.1648450000000001,1.164905,0.0,0.0,4.491206354115724e-08,1462,0.0,-0.21312461920490905,-0.36046511627890765
2026-01-09 09:00:00,1.164895,1.1650800000000001,1.16401,1.1650749999999999,0.0,0.0,5.1965172764337945e-08,2201,0.0,0.8619313787188141,0.4953271028036045
2026-01-09 10:00:00,1.165085,1.16531,1.16412,1.16489,0.0,0.0,5.646142263499261e-08,3172,0.0,1.4487103182425143,0.14705882352925262
2026-01-09 11:00:00,1.164925,1.16503,1.16423,1.164245,0.0,0.0,5.03017046788496e-08,1844,0.0,0.6005823741965484,-0.48125000000015267
2026-01-09 12:00:00,1.16425,1.16468,1.1636900000000001,1.16468,0.0,0.0,5.359074577813946e-08,1791,0.0,1.0678953328084848,0.5
2026-01-09 13:00:00,1.1647,1.164705,1.16417,1.16461,0.0,0.0,4.827032667471796e-08,1550,0.0,0.26644278039373726,0.32242990654178066
2026-01-09 14:00:00,1.16462,1.164625,1.16398,1.16414,0.0,0.0,5.2088486757149813e-08,2509,0.0,0.7926824525092695,-0.2519379844962228
2026-01-09 15:00:00,1.16415,1.16607,1.16257,1.16453,0.0,0.0,1.0396857437660106e-07,9353,0.0,4.091002123263073,0.06000000000001523
2026-01-09 16:00:00,1.16454,1.16525,1.163,1.1636600000000001,0.0,0.0,7.81733082096499e-08,8807,0.0,1.9295969330991436,-0.20666666666655284
2026-01-09 17:00:00,1.16357,1.164095,1.16181,1.16406,0.0,0.0,7.107911369859497e-08,7471,0.0,1.3557568513302725,0.4846827133479187
2026-01-09 18:00:00,1.16407,1.16434,1.16283,1.16333,0.0,0.0,5.774119809972577e-08,3791,0.0,0.4784163773472652,-0.16887417218537154
2026-01-09 19:00:00,1.16332,1.163445,1.16278,1.16317,0.0,0.0,5.540266750417392e-08,2609,0.0,0.3071660897759396,0.08646616541358154
2026-01-09 20:00:00,1.16318,1.16399,1.16311,1.1634,0.0,0.0,4.439445777286858e-08,2019,0.0,-0.3980459860100084,-0.1704545454546544
2026-01-09 21:00:00,1.16341,1.16389,1.16332,1.16347,0.0,0.0,4.937199221248636e-08,1377,0.0,-0.10016166454659636,-0.2368421052630759
2026-01-09 22:00:00,1.16348,1.16379,1.16341,1.16347,0.0,0.0,3.861753173999298e-08,1116,0.0,-0.7926914627564132,-0.34210526315834067
2026-01-09 23:00:00,1.16346,1.163685,1.162955,1.1633200000000001,0.0,0.0,5.2428261194665276e-08,1024,0.0,0.09530939378831205,0.0
2026-01-12 00:00:00,1.16333,1.16344,1.163195,1.163295,0.0,0.0,3.4745511586534646e-08,517,0.0,0.0,-0.09183673469400702
2026-01-12 01:00:00,1.1633,1.163385,1.162315,1.162385,0.0,0.0,5.805008978719949e-08,893,0.0,0.0,-0.43457943925231707
2026-01-12 02:00:00,1.16238,1.1665,1.16216,1.166475,0.0,0.0,7.155380769319953e-08,4716,0.0,0.0,0.4942396313363678
2026-01-12 03:00:00,1.16648,1.16714,1.16556,1.16561,0.0,0.0,5.9176355517047616e-08,4190,0.0,0.0,-0.4683544303796828
2026-01-12 04:00:00,1.16562,1.166455,1.1653850000000001,1.165475,0.0,0.0,5.203644549965087e-08,2257,0.0,0.0,-0.4158878504673537
2026-01-12 05:00:00,1.16548,1.16593,1.16548,1.165535,0.0,0.0,4.3219977252366044e-08,1459,0.0,0.0,-0.3777777777779203
2026-01-12 06:00:00,1.1655200000000001,1.16584,1.165305,1.16558,0.0,0.0,4.0846315672655325e-08,1000,0.0,0.0,0.01401869158867062
2026-01-12 07:00:00,1.16559,1.16712,1.165575,1.16693,0.0,0.0,5.5168572637294346e-08,1604,0.0,0.0,0.3770226537216603
2026-01-12 08:00:00,1.16692,1.1673,1.166415,1.16698,0.0,0.0,5.5314676553858855e-08,1967,0.0,0.0,0.13841807909607
2026-01-12 09:00:00,1.16696,1.16877,1.16686,1.1685,0.0,0.0,6.527842212041651e-08,3762,0.0,0.0,0.3586387434555071
2026-01-12 10:00:00,1.16847,1.16919,1.16759,1.16882,0.0,0.0,6.69874521897023e-08,3650,0.0,0.0,0.2687499999999488
2026-01-12 11:00:00,1.16881,1.16958,1.16812,1.16818,0.0,0.0,6.196414912444966e-08,2806,0.0,0.0,-0.45890410958900046
2026-01-12 12:00:00,1.16817,1.16855,1.16758,1.16855,0.0,0.0,5.861007752369494e-08,2257,0.0,0.0,0.5000000000001145
2026-01-12 13:00:00,1.168545,1.168955,1.16757,1.16785,0.0,0.0,5.685908986402262e-08,2314,0.0,0.0,-0.29783393501800426
2026-01-12 14:00:00,1.16783,1.16877,1.16771,1.16813,0.0,0.0,5.632522901674176e-08,2486,0.0,0.0,-0.10377358490570583
2026-01-12 15:00:00,1.16814,1.16986,1.16779,1.16929,0.0,0.0,6.345574141682282e-08,3932,0.0,0.0,0.22463768115941252
2026-01-12 16:00:00,1.16928,1.16929,1.16741,1.167685,0.0,0.0,6.248151227278253e-08,4921,0.0,0.0,-0.3537234042552965
2026-01-12 17:00:00,1.16769,1.1686,1.16729,1.168115,0.0,0.0,5.882209663550208e-08,3701,0.0,0.0,0.12977099236640058
2026-01-12 18:00:00,1.16812,1.16821,1.167135,1.16718,0.0,0.0,5.264354314321022e-08,2882,0.0,0.0,-0.4581395348837541
2026-01-12 19:00:00,1.16717,1.16759,1.1666,1.16686,0.0,0.0,5.5619938106232e-08,2718,0.0,0.0,-0.23737373737376455
2026-01-12 20:00:00,1.166865,1.16715,1.16653,1.1669,0.0,0.0,4.66884335404589e-08,1731,0.0,0.0,0.09677419354832933
2026-01-12 21:00:00,1.16687,1.167385,1.16679,1.16721,0.0,0.0,4.0237561579884104e-08,1058,0.0,0.0,0.20588235294125332
2026-01-12 22:00:00,1.16722,1.1673149999999999,1.16631,1.166515,0.0,0.0,4.683144198282879e-08,1671,0.0,0.0,-0.2960199004973756
2026-01-12 23:00:00,1.16649,1.16688,1.1664349999999999,1.1667100000000001,0.0,0.0,4.521491031235095e-08,1227,0.0,-1.0046890881644048,0.11797752809040343
2026-01-13 00:00:00,1.166715,1.1671200000000002,1.1667,1.166805,0.0,0.0,3.978318327444861e-08,654,0.0,-1.691690872249763,-0.25
2026-01-13 01:00:00,1.16686,1.16709,1.166545,1.166755,0.0,0.0,4.667333152108268e-08,1129,0.0,-0.8460972447956057,-0.11467889908270523
2026-01-13 02:00:00,1.16675,1.166755,1.166075,1.16637,0.0,0.0,3.9480331293892424e-08,1540,0.0,-1.5544530520407054,-0.06617647058834093
2026-01-13 03:00:00,1.16638,1.166455,1.16564,1.16585,0.0,0.0,4.0874701875978784e-08,2024,0.0,-1.2712566891359074,-0.24233128834337192
2026-01-13 04:00:00,1.165855,1.16613,1.165695,1.165905,0.0,0.0,3.5605724063147444e-08,1330,0.0,-1.6713214983625648,-0.01724137931070566
2026-01-13 05:00:00,1.16591,1.16636,1.16566,1.16588,0.0,0.0,4.029773887466549e-08,958,0.0,-1.1482675111971539,-0.18571428571419507
2026-01-13 06:00:00,1.16587,1.16659,1.16585,1.16655,0.0,0.0,4.1064629039583115e-08,1445,0.0,-1.070579823510542,0.44594594594588916
2026-01-13 07:00:00,1.16656,1.166765,1.166175,1.16628,0.0,0.0,3.917885211314013e-08,1316,0.0,-1.1643594235619261,-0.322033898304887
2026-01-13 08:00:00,1.16629,1.1663,1.1653850000000001,1.16589,0.0,0.0,4.471519072313277e-08,2168,0.0,-0.557930617341321,0.051912568305999655
2026-01-13 09:00:00,1.16588,1.1665,1.1656,1.16642,0.0,0.0,5.4913476187871725e-08,2422,0.0,0.5418349430408104,0.4111111111110344
2026-01-13 10:00:00,1.16638,1.166925,1.165855,1.16692,0.0,0.0,5.52282057930597e-08,2665,0.0,0.6735262685337753,0.4953271028037073
2026-01-13 11:00:00,1.16691,1.16728,1.16636,1.1672,0.0,0.0,5.0296595045412e-08,1828,0.0,0.1754984901803182,0.4130434782609063
2026-01-13 12:00:00,1.16721,1.16744,1.16651,1.16664,0.0,0.0,5.3260391130402486e-08,1855,0.0,0.5704997334997501,-0.36021505376337537
2026-01-13 13:00:00,1.166625,1.1670449999999999,1.16647,1.16686,0.0,0.0,4.5974073800410426e-08,1154,0.0,-0.2730302724144609,0.17826086956542223
2026-01-13 14:00:00,1.16685,1.16692,1.16531,1.1655200000000001,0.0,0.0,6.24707359646007e-08,2025,0.0,1.6853317281474052,-0.36956521739126835
2026-01-13 15:00:00,1.16553,1.1677849999999999,1.165025,1.16684,0.0,0.0,9.604456111772082e-08,7288,0.0,3.699168580378829,0.15760869565224825
2026-01-13 16:00:00,1.16683,1.16734,1.16574,1.166385,0.0,0.0,6.740388324568904e-08,5086,0.0,1.365550729457236,-0.09687499999993798
2026-01-13 17:00:00,1.166375,1.16649,1.16442,1.16521,0.0,0.0,6.4369200497691e-08,4885,0.0,1.091290310487571,-0.11835748792272889
