time,open_eur,high_eur,low_eur,close_eur,buy_volume_eur,sell_volume_eur,avg_speed_eur,tick_count_eur,volume_delta_eur,rejection_speed_eur,micro_trend_eur,source_date_eur,symbol_eur,open_gold,high_gold,low_gold,close_gold,buy_volume_gold,sell_volume_gold,avg_speed_gold,tick_count_gold,volume_delta_gold,rejection_speed_gold,micro_trend_gold,source_date_gold,symbol_gold,tr_eur,tr_gold,atr_eur,atr_gold,alpha_divergence,alpha_rejection_z,alpha_rejection_z_gold,alpha_micro_trend,alpha_micro_trend_gold,alpha_regime,alpha_near_high,alpha_near_low,hour,alpha_is_fixing_hour,alpha_is_ny_session,alpha_mom_3h,alpha_mom_6h,alpha_mom_12h,target_long,target_short,target
2026-04-02 15:00:00,1.151775,1.15313,1.151695,1.152455,0.0,0.0,6.271509330647208e-08,5669,0.0,0.0,0.0296167247386409,2026-04-02,EURUSD,4600.455,4630.335,4594.595,4601.985,0.0,0.0,0.0007537726154375,23539.0,0.0,0.0,-0.2932288752098639,2026-04-02,GOLD,0.001435000000000075,35.73999999999978,,,0.0002088792673085038,0.0,0.0,0.0296167247386409,-0.2932288752098639,normal,0.0,0.0,15,0,1,-0.00014315212298932067,-0.0008539672631433515,0.0,0,0,0
2026-04-02 16:00:00,1.152465,1.15325,1.152035,1.15312,0.0,0.0,6.380751665878754e-08,8633,0.0,0.0,0.3930041152260904,2026-04-02,EURUSD,4602.035,4651.505,4580.945,4646.235000000001,0.0,0.0,0.0011979144614378,32899.0,0.0,0.0,0.4253117913832206,2026-04-02,GOLD,0.0012150000000001882,70.5600000000004,,,-0.009038386918365449,0.0,0.0,0.3930041152260904,0.4253117913832206,normal,0.0,0.0,16,0,1,0.0016504230294818178,-0.00011705997372657428,0.0,0,0,0
2026-04-02 17:00:00,1.153135,1.156385,1.15267,1.155125,0.0,0.0,1.0316363339054417e-07,14558,0.0,0.0,0.1608344549125283,2026-04-02,EURUSD,4646.485000000001,4699.5,4631.805,4681.59,0.0,0.0,0.0012981933482459,34240.0,0.0,0.0,0.2354309771770451,2026-04-02,GOLD,0.003714999999999913,67.69499999999971,,,-0.0058706260283676315,0.0,0.0,0.1608344549125283,0.2354309771770451,normal,0.0,0.0,17,0,1,0.002917261767808599,0.002251568288894834,0.00038538815949018534,0,0,0
2026-04-02 18:00:00,1.155135,1.155855,1.154165,1.1545,0.0,0.0,6.95465108595163e-08,10452,0.0,0.0,-0.3017751479288743,2026-04-02,EURUSD,4681.9,4684.075,4652.675,4661.2,0.0,0.0,0.0008896281569493,32196.0,0.0,0.0,-0.2285031847133842,2026-04-02,GOLD,0.0016899999999999693,31.399999999999636,0.0015642857142857006,44.61857142857135,0.0038142909178169315,0.0,0.0,-0.3017751479288743,-0.2285031847133842,normal,0.0,0.0,18,0,1,0.0017744727559863005,0.0016310666134546903,0.0004506143953968422,0,0,0
2026-04-02 19:00:00,1.15451,1.1548,1.153905,1.15392,0.0,0.0,6.074732398944088e-08,6087,0.0,0.0,-0.483240223463455,2026-04-02,EURUSD,4661.21,4670.62,4643.035,4659.13,0.0,0.0,0.0007050215023035,26853.0,0.0,0.0,0.0834692767808841,2026-04-02,GOLD,0.0008950000000000902,27.585000000000036,0.001511071428571431,43.08928571428565,-5.82903333239404e-05,0.0,0.0,-0.483240223463455,0.0834692767808841,normal,0.0,0.0,19,1,1,0.0006937699458859914,0.0023453379892637294,0.00019502554834693875,0,0,0
2026-04-02 20:00:00,1.153925,1.154925,1.153635,1.153755,0.0,0.0,4.865040896482159e-08,3838,0.0,0.0,-0.4069767441861265,2026-04-02,EURUSD,4659.185,4668.385,4645.895,4648.709999999999,0.0,0.0,0.0006310493068276,21991.0,0.0,0.0,-0.3748332592263798,2026-04-02,GOLD,0.0012900000000000134,22.48999999999978,0.0015228571428571433,43.00321428571416,0.002093478191771858,0.0,0.0,-0.4069767441861265,-0.3748332592263798,normal,0.0,0.0,20,0,1,-0.0011860188291309415,0.001727783011291395,0.0010672219691547635,0,0,0
2026-04-02 21:00:00,1.15377,1.154005,1.153315,1.153615,0.0,0.0,4.6637511721378796e-08,3169,0.0,0.0,-0.0652173913041449,2026-04-02,EURUSD,4648.975,4672.105,4647.54,4668.645,0.0,0.0,0.000557591198055,15740.0,0.0,0.0,0.3591491960105989,2026-04-02,GOLD,0.0006899999999998574,24.5649999999996,0.0015032142857142685,43.03285714285702,-0.004409629347271959,0.0,0.0,-0.0652173913041449,0.3591491960105989,normal,0.0,0.0,21,0,0,-0.0007665656128194032,0.0010065468933710964,0.00015172007213215544,0,0,0
2026-04-02 22:00:00,1.153645,1.15438,1.153335,1.153455,0.0,0.0,4.4648249726079535e-08,3467,0.0,0.0,-0.3851674641147136,2026-04-02,EURUSD,4668.639999999999,4681.86,4661.515,4672.195,0.0,0.0,0.0005346007311712,19647.0,0.0,0.0,0.0249447038584283,2026-04-02,GOLD,0.0010449999999999626,20.344999999999345,0.0014767857142856983,37.72392857142846,-0.0008990863856365161,0.0,0.0,-0.3851674641147136,0.0249447038584283,normal,0.0,0.0,22,0,0,-0.0004029742096507416,0.00029051616483966036,0.00017342218329852166,0,0,0
2026-04-02 23:00:00,1.15346,1.153985,1.153215,1.153855,0.0,0.0,4.0816799059073785e-08,1531,0.0,0.0,0.3311688311689135,2026-04-02,EURUSD,4672.43,4677.995,4664.375,4676.209999999999,0.0,0.0,0.0004983397721312,8551.0,0.0,0.0,0.3689427312775092,2026-04-02,GOLD,0.0007699999999999374,13.61999999999989,0.0013871428571428407,34.77857142857134,-0.0005125549063715873,0.0,0.0,0.3311688311689135,0.3689427312775092,normal,0.0,0.0,23,0,0,8.667351387425803e-05,-0.0010994481116761712,0.001149644694715013,0,0,0
2026-04-03 00:00:00,1.15385,1.15418,1.15373,1.154025,0.0,0.0,9.780084050126813e-08,701,0.0,0.0,0.1555555555560599,2026-04-02,EURUSD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.00045000000000006146,4676.209999999999,0.0012828571428571253,364.9457142857141,1.0001473322037864,0.0,0.0,0.1555555555560599,0.0,normal,0.0,0.0,0,0,0,0.00035540453270810346,-0.00041143352100481145,0.0012189620169700266,0,0,0
2026-04-03 01:00:00,1.153945,1.154115,1.153755,1.1540050000000002,0.0,0.0,4.132638105250476e-08,620,0.0,0.0,0.1944444444445301,2026-04-02,EURUSD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.00035999999999991594,0.0,0.0012271428571428394,362.6832142857141,0.0,0.0,0.0,0.1944444444445301,0.0,normal,0.0,0.0,1,0,0,0.00047682831146445004,7.366195230185113e-05,0.002419172703740591,0,0,0
2026-04-03 02:00:00,1.154,1.15429,1.1539549999999998,1.154145,0.0,0.0,3.90845928674077e-08,428,0.0,0.0,0.0671641791045468,2026-04-02,EURUSD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.00033500000000019625,0.0,0.001177857142857151,361.35678571428554,0.0,0.0,0.0,0.0671641791045468,0.0,normal,0.0,0.0,2,0,0,0.0002513314064591654,0.0003380267041095397,0.0020663937521978593,0,0,0
2026-04-03 03:00:00,1.15415,1.1545,1.153805,1.153805,0.0,0.0,4.2439533274268555e-08,1493,0.0,0.0,-0.4999999999998402,2026-04-02,EURUSD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0006950000000001122,0.0,0.0011150000000000246,359.14928571428555,0.0,0.0,0.0,-0.4999999999998402,0.0,normal,0.0,0.0,3,0,0,-0.00019063711791345028,0.00016469966149879056,0.0011714123328026016,0,0,0
2026-04-03 04:00:00,1.153815,1.153985,1.153375,1.1535,0.0,0.0,4.3371954243586127e-08,1391,0.0,-0.7547425455294409,-0.2950819672132281,2026-04-02,EURUSD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0006099999999999994,0.0,0.0010853571428571637,356.44357142857126,0.0,-4.694855340334425,0.0,-0.2950819672132281,0.0,normal,0.9975051561547408,1.0022460390211267,4,0,0,-0.0004376064228492904,3.9013225483497393e-05,0.00032954072429580705,0,0,0
2026-04-03 05:00:00,1.153495,1.15383,1.153215,1.153615,0.0,0.0,3.6950476317444334e-08,1057,0.0,-1.074753798287409,0.1504065040654765,2026-04-02,EURUSD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0006149999999998101,0.0,0.0010267857142857162,353.8907142857141,0.0,-3.803390904325425,0.0,0.1504065040654765,0.0,normal,0.9976046040029921,1.0023459595191653,5,0,0,-0.00045921439680451925,-0.00020799840534557745,-0.0013072178335676865,0,0,0
2026-04-03 06:00:00,1.153625,1.15375,1.15342,1.15362,0.0,0.0,3.0975860993958734e-08,512,0.0,0.0,0.1060606060605754,2026-04-03,EURUSD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0003300000000001635,0.0,0.0009635714285714288,348.8507142857141,0.0,0.2903570791520649,0.0,0.1060606060605754,0.0,normal,0.9976089278224813,1.0023503038886452,6,0,0,-0.00016033905209278387,-0.00035094560343140735,-0.0007622347336508906,0,0,0
2026-04-03 07:00:00,1.153625,1.153635,1.153385,1.153385,0.0,0.0,4.114321934833161e-08,1303,0.0,0.0,-0.5,2026-04-03,EURUSD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.00024999999999986144,0.0,0.0007160714285714251,344.01535714285694,0.0,0.2903570791520649,0.0,-0.5,0.0,normal,0.9974057083064897,1.0021461185230882,7,0,0,-9.969657563924095e-05,-0.0005372593706266526,-0.00046363699389906365,1,0,1
2026-04-03 08:00:00,1.153385,1.15381,1.152935,1.153805,0.0,0.0,4.16527871291258e-08,1097,0.0,0.0,0.4942857142855497,2026-04-03,EURUSD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0008749999999999591,0.0,0.0006578571428571386,341.77249999999987,0.0,0.2903570791520649,0.0,0.4942857142855497,0.0,normal,0.9977689091435811,1.0025110455594028,8,0,0,0.00016469966149879056,-0.0002945903677614714,4.3336756937017995e-05,0,0,0
2026-04-03 09:00:00,1.153795,1.154055,1.153505,1.153965,0.0,0.0,4.82913893793653e-08,766,0.0,0.0,0.3363636363633868,2026-04-03,EURUSD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0005500000000000504,0.0,0.0006332142857142786,339.8021428571427,0.0,0.2903570791520649,0.0,0.3363636363633868,0.0,normal,0.9979072713672349,1.0026500653827606,9,0,0,0.0002990586154885122,0.00013867161262082206,0.00030339411328728083,0,0,0
2026-04-03 10:00:00,1.15396,1.154635,1.15395,1.154285,0.0,0.0,5.4009229438044486e-08,1115,0.0,0.0,-0.0109489051094015,2026-04-03,EURUSD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0006850000000000467,0.0,0.0005899999999999953,338.19571428571413,0.0,0.2903570791520649,0.0,-0.0109489051094015,0.0,normal,0.9981839958145428,1.0029281050294767,10,0,0,0.0007803118646418916,0.0006805374945817455,0.0007195772700279157,0,0,0
2026-04-03 11:00:00,1.1542750000000002,1.154535,1.154015,1.154305,0.0,0.0,4.662720007439292e-08,777,0.0,0.0,0.0576923076918232,2026-04-03,EURUSD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.000520000000000076,0.0,0.0005778571428571537,336.4410714285713,0.0,0.2903570791520649,0.0,0.0576923076918232,0.0,normal,0.9982012910924994,1.0029454825073962,11,0,0,0.00043334878944012445,0.0005981198233377949,0.0003899970100227357,0,0,0
2026-04-03 12:00:00,1.1542949999999998,1.154555,1.154065,1.154305,0.0,0.0,5.364666682874881e-08,775,0.0,0.0558391510045089,-0.0102040816331755,2026-04-02,EURUSD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0004900000000001015,0.0,0.0005382142857143066,334.9878571428571,0.0,0.4924038239932313,0.0,-0.0102040816331755,0.0,normal,0.9982012910924994,1.0029454825073962,12,0,0,0.00029463631912585164,0.0005937830481439477,0.00024262905916239141,0,1,1
2026-04-03 13:00:00,1.154355,1.1549049999999998,1.154185,1.154475,0.0,0.0,4.810429863903363e-08,663,0.0,0.0,-0.0972222222219566,2026-04-03,EURUSD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0007199999999998319,0.0,0.0005346428571428705,334.01499999999993,0.0,0.2804793104829549,0.0,-0.0972222222219566,0.0,normal,0.9983483009551316,1.003093191069714,13,0,1,0.00016460406225493607,0.0009450443693994615,0.00040727726482958637,0,1,1
2026-04-03 14:00:00,1.15449,1.154675,1.154085,1.154425,0.0,0.0,4.8955010937011186e-08,1011,0.0,0.0,0.0762711864404132,2026-04-03,EURUSD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0005899999999998684,0.0,0.0005446428571428566,0.0,0.0,0.2804793104829549,0.0,0.0762711864404132,0.0,normal,0.9983050627602399,1.002370419251625,14,0,1,0.00010395865910672875,0.000537352498905852,0.00024260383227425741,0,1,1
2026-04-03 15:00:00,1.154435,1.154595,1.15181,1.1531,0.0,0.0,1.0936631094124012e-07,4402,0.0,0.0,-0.036804308797089,2026-04-03,EURUSD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0027850000000000374,0.0,0.000717857142857151,0.0,0.0,0.2804793104829549,0.0,-0.036804308797089,0.0,normal,0.9971592505956062,1.001119976384994,15,0,1,-0.001043918201861671,-0.0007495894589523155,-0.0006110217931105666,0,1,1
2026-04-03 16:00:00,1.153095,1.15386,1.152795,1.15348,0.0,0.0,6.331807843430495e-08,2050,0.0,0.0,0.1431924882629279,2026-04-03,EURUSD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0010650000000000936,0.0,0.0007700000000000008,0.0,0.0,0.2804793104829549,0.0,0.1431924882629279,0.0,normal,0.9974878608767842,1.0014498919092558,16,0,1,-0.0008618636176616068,-0.0006974014216591939,-1.7338534893718283e-05,0,1,1
2026-04-03 17:00:00,1.153485,1.153655,1.15208,1.1521,0.0,0.0,5.577556561527708e-08,1884,0.0,0.1948919396350528,-0.4873015873017164,2026-04-02,EURUSD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.001575000000000104,0.0,0.0008328571428571431,0.0,0.0,0.9697250360427329,0.0,-0.4873015873017164,0.0,normal,0.9967513226139956,1.0002517776369366,17,0,1,-0.002013989648526393,-0.0019102403610831153,-0.0013132630903726072,0,0,0
2026-04-03 18:00:00,1.152085,1.152765,1.152,1.1522,0.0,0.0,4.914524765752759e-08,3274,0.0,0.0,-0.2385620915032641,2026-04-03,EURUSD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0007650000000001267,0.0,0.0008439285714285808,0.0,0.0,0.2447132591466048,0.0,-0.2385620915032641,0.0,normal,0.9976405394289671,1.0003385975117423,18,0,1,-0.0007805047263897968,-0.0018236081451609154,-0.001230907924620106,0,0,0
2026-04-03 19:00:00,1.152205,1.152235,1.151895,1.15191,0.0,0.0,5.9109377908171634e-08,3067,0.0,0.0,-0.4558823529415414,2026-04-03,EURUSD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.00034000000000000696,0.0,0.0008242857142857377,0.0,0.0,0.2447132591466048,0.0,-0.4558823529415414,0.0,normal,0.9973894408727839,1.0000868198748056,19,1,1,-0.0013610985886188809,-0.002221789124926876,-0.0012788444448298408,0,0,0
2026-04-03 20:00:00,1.1519,1.152205,1.151845,1.152035,0.0,0.0,6.724391702832639e-08,3159,0.0,0.8417157781280139,0.0277777777779662,2026-04-02,EURUSD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.00035999999999991594,0.0,0.0008264285714285771,0.0,0.0,2.672147461137181,0.0,0.0277777777779662,0.0,normal,0.9975149471168625,1.000195344718313,20,0,1,-5.641871365336115e-05,-0.002070294735474487,-0.0015340547146182049,0,0,0
2026-04-03 21:00:00,1.1520100000000002,1.1521499999999998,1.15142,1.151465,0.0,0.0,5.1776664270940243e-08,1873,0.0,0.0,-0.4383561643834533,2026-04-03,EURUSD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0007299999999996754,0.0,0.0008607142857142781,0.0,0.0,0.09406263363664666,0.0,-0.4383561643834533,0.0,normal,0.9970214000285739,1.0000390821767902,21,0,0,-0.0006379100850546493,-0.00141791691960802,-0.0021664435229837853,0,0,0
2026-04-03 22:00:00,1.1514600000000002,1.151595,1.15138,1.151405,0.0,0.0,2.599642361099435e-08,350,0.0,-1.3668137603776198,-0.3837209302327503,2026-04-02,EURUSD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0002149999999998542,0.0,0.0008135714285714135,0.0,0.0,-3.008433131809415,0.0,-0.3837209302327503,0.0,normal,0.9969694477034909,1.000021713074745,22,0,0,-0.0004384023057356634,-0.0017989041855949184,-0.0024950510489176736,0,0,0
2026-04-03 23:00:00,1.151435,1.153315,1.151285,1.15195,0.0,0.0,1.1628382130985361e-07,1263,0.0,2.711393079216239,-0.172413793103486,2026-04-02,EURUSD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0020300000000001983,0.0,0.0009192857142857098,0.0,0.0,3.7695036448095727,0.0,-0.172413793103486,0.0,normal,0.9974413479896617,1.0005776154470876,23,0,0,-7.37824805668863e-05,-0.00013019703150751738,-0.0020401886849661377,0,1,1
2026-04-06 00:00:00,1.15238,1.152425,1.15192,1.152155,0.0,0.0,1.961407452574342e-08,218,0.0,0.0,-0.0346534653465433,2026-04-02,EURUSD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0005049999999999777,0.0,0.000906428571428562,0.0,0.0,-0.03552398735392643,0.0,-0.0346534653465433,0.0,normal,0.9976188517670286,1.0007556773518287,0,0,0,0.000599236624647892,-3.905571949303077e-05,-0.0018625926423258,0,1,1
2026-04-06 01:00:00,1.15215,1.15215,1.150515,1.1515,0.0,0.0,6.159230643080126e-08,5323,0.0,0.0,0.102446483180349,2026-04-02,EURUSD,4649.785,4666.135,4608.655000000001,4645.825,0.0,0.0,0.0014434109063144,18578.0,0.0,0.0,0.1466597077244162,2026-04-03,GOLD,0.0016400000000000858,4666.135,0.0009864285714285628,333.29535714285714,-inf,-0.03552398735392643,0.0,0.102446483180349,0.1466597077244162,normal,0.997051705551539,1.0008561383380485,1,0,0,8.250789253128055e-05,-0.0003559305848547245,-0.002576928907078946,0,0,0
2026-04-06 02:00:00,1.1514950000000002,1.151685,1.150865,1.150975,0.0,0.0,4.464977047549464e-08,2135,0.0,0.0,-0.3658536585367967,2026-04-02,EURUSD,4645.845,4651.465,4605.34,4610.575000000001,0.0,0.0,0.0007204131338824,15681.0,0.0,0.0,-0.3865040650406378,2026-04-05,GOLD,0.0008200000000000429,46.125,0.001009999999999987,336.59000000000003,0.007131530504305816,-0.03552398735392643,0.0,-0.3658536585367967,-0.3865040650406378,normal,0.9965971227070627,1.0003998209497487,2,0,0,-0.0008463909023829208,-0.00092011093412947,-0.0029885007687809884,1,0,1
2026-04-06 03:00:00,1.15098,1.15184,1.150935,1.15118,0.0,0.0,4.231218568058486e-08,3524,0.0,0.0,-0.2292817679557252,2026-04-05,EURUSD,4610.594999999999,4629.514999999999,4600.985000000001,4622.465,0.0,0.0,0.0006999647634068,22288.0,0.0,0.0,0.2528916929547998,2026-04-02,GOLD,0.0009049999999999336,28.529999999998836,0.00102321428571428,338.62785714285707,-0.002400744184111847,-0.03552398735392643,0.0,-0.2292817679557252,0.2528916929547998,normal,0.9967746264844297,1.0005780020251802,3,0,0,-0.0008462403062087231,-0.0002475107797457188,-0.0016650767496313446,0,0,0
2026-04-06 04:00:00,1.151175,1.151435,1.150635,1.150685,0.0,0.0,4.0342048624521945e-08,2461,0.0,0.0,-0.4374999999997398,2026-04-02,EURUSD,4622.685,4643.325000000001,4620.635,4625.995,0.0,0.0,0.0005730514964356,17881.0,0.0,0.0,-0.2637725870427698,2026-04-03,GOLD,0.0007999999999999119,22.69000000000051,0.0010382142857142832,340.2485714285714,-0.0011936553842878395,-0.08190128589000659,0.0,-0.4374999999997398,-0.2637725870427698,normal,0.9963460198024947,1.0001477599162114,4,0,0,-0.0007077724706904265,-0.0006253229749740852,-0.0024231022644519706,1,0,1
2026-04-06 05:00:00,1.15069,1.152875,1.150685,1.152065,0.0,0.0,5.345458472644889e-08,4223,0.0,0.0,0.130136986301315,2026-04-02,EURUSD,4626.125,4672.04,4623.785,4648.110000000001,0.0,0.0,0.0006735373425693,20049.0,0.0,0.0,0.0040928401201993,2026-04-02,GOLD,0.0021900000000001363,48.25500000000011,0.0009957142857142903,343.6953571428571,-0.0035813075051693843,-0.15618382009074852,0.0,0.130136986301315,0.0040928401201993,normal,0.997540923279404,1.0013472227654572,5,0,0,0.0009470231760027037,9.9830721819405e-05,-3.0379307351835472e-05,0,0,0
