time,open,high,low,close,buy_volume,sell_volume,avg_speed,tick_count,volume_delta,rejection_speed,micro_trend,source_date,symbol,vol_mean,vol_std,is_massive_vol,speed_mean,speed_std,speed_z,price_delta,directional_speed,absorption_ratio,absorption_z,whale_signal,ret_3h_pips,hit_3h,miss_3h,ret_6h_pips,hit_6h,miss_6h,ret_12h_pips,hit_12h,miss_12h,hit,miss
2026-04-06 03:00:00,4610.594999999999,4629.514999999999,4600.985000000001,4622.465,0.0,0.0,0.0006999647634068,22288,0.0,0.0,0.2528916929547998,2026-04-04,GOLD,21005.041666666668,6276.364473020062,False,0.0008655144778845,0.0003290572977760596,-0.5031030024149932,11.8700000000008,-0.5031030024149932,781.2127584998566,0.8083063105555739,0,0.0,0,0,352.99999999997453,0,0,2564.5000000000437,0,0,0,0
2026-04-06 03:00:00,4610.594999999999,4629.514999999999,4600.985000000001,4622.465,0.0,0.0,0.0006999647634068,22288,0.0,0.0,0.2528916929547998,2026-04-05,GOLD,20702.375,6016.029991053973,False,0.0008478692767154792,0.00032596438390508837,-0.4537443985038097,11.8700000000008,-0.4537443985038097,781.2127584998566,0.7578177630548996,0,352.99999999997453,0,0,352.99999999997453,0,0,1816.4999999999964,0,0,0,0
2026-04-06 03:00:00,4610.594999999999,4629.514999999999,4600.985000000001,4622.465,0.0,0.0,0.0006999647634068,22288,0.0,0.0,0.2528916929547998,2026-04-03,GOLD,20667.791666666668,6003.913383055412,False,0.0008488722345308834,0.00032544885126651376,-0.45754492770398936,11.8700000000008,-0.45754492770398936,781.2127584998566,0.6980813598431787,0,352.99999999997453,0,0,2564.5000000000437,0,0,1816.4999999999964,0,0,0,0
2026-04-06 03:00:00,4610.594999999999,4629.514999999999,4600.985000000001,4622.465,0.0,0.0,0.0006999647634068,22288,0.0,0.0,0.2528916929547998,2026-04-02,GOLD,20740.416666666668,6012.898663754421,False,0.0008511529243245917,0.00032414889685505925,-0.46641578109517473,11.8700000000008,-0.46641578109517473,781.2127584998566,0.6695204073640622,0,352.99999999997453,0,0,2564.5000000000437,0,0,1816.4999999999964,0,0,0,0
2026-04-06 04:00:00,4622.685,4643.325000000001,4620.635,4625.995,0.0,0.0,0.0005730514964356,17881,0.0,0.0,-0.2637725870427698,2026-04-02,GOLD,20743.208333333332,6011.4963049373455,False,0.0008499262216424417,0.0003251848893356778,-0.8514378566989099,3.3099999999994907,-0.42571892834945496,788.0564125165095,0.7483727744240751,0,0.0,0,0,2211.500000000069,0,0,1463.5000000000218,0,0,0,0
2026-04-06 04:00:00,4622.685,4643.325000000001,4620.635,4625.995,0.0,0.0,0.0005730514964356,17881,0.0,0.0,-0.2637725870427698,2026-04-04,GOLD,20751.75,6007.092686439777,False,0.0008475712213630625,0.0003270494038376354,-0.8393830464334026,3.3099999999994907,-0.4196915232167013,788.0564125165095,0.7038207830444978,0,2211.500000000069,0,0,2211.500000000069,0,0,1463.5000000000218,0,0,0,0
2026-04-06 04:00:00,4622.685,4643.325000000001,4620.635,4625.995,0.0,0.0,0.0005730514964356,17881,0.0,0.0,-0.2637725870427698,2026-04-05,GOLD,20645.291666666668,6035.504535512205,False,0.0008433476294607292,0.0003300237802575083,-0.8190201712562191,3.3099999999994907,-0.40951008562810953,788.0564125165095,0.6567958070953811,0,2211.500000000069,0,0,2211.500000000069,0,0,3310.5000000000473,0,0,0,0
2026-04-06 04:00:00,4622.685,4643.325000000001,4620.635,4625.995,0.0,0.0,0.0005730514964356,17881,0.0,0.0,-0.2637725870427698,2026-04-03,GOLD,20409.541666666668,6028.058061945688,False,0.00083581758283565,0.0003341918529471895,-0.7862731663945544,3.3099999999994907,-0.3931365831972772,788.0564125165095,0.6296955137950151,0,2211.500000000069,0,0,1463.5000000000218,0,0,3310.5000000000473,0,0,0,0
2026-04-06 05:00:00,4626.125,4672.04,4623.785,4648.110000000001,0.0,0.0,0.0006735373425693,20049,0.0,0.0,0.0040928401201993,2026-04-04,GOLD,19874.125,5409.433983992587,False,0.0008139685362161292,0.000326543163271516,-0.4300540003345981,21.985000000000582,-0.4300540003345981,415.4802611128371,-0.8379177044923757,0,0.0,0,0,-748.0000000000473,0,0,1098.9999999999782,0,0,0,0
2026-04-06 05:00:00,4626.125,4672.04,4623.785,4648.110000000001,0.0,0.0,0.0006735373425693,20049,0.0,0.0,0.0040928401201993,2026-04-05,GOLD,19282.833333333332,4463.799538379896,False,0.0007879412026462708,0.0003107836646820078,-0.36811413558054357,21.985000000000582,-0.36811413558054357,415.4802611128371,-0.8148491138552837,0,0.0,0,0,-748.0000000000473,0,0,1098.9999999999782,0,0,0,0
2026-04-06 05:00:00,4626.125,4672.04,4623.785,4648.110000000001,0.0,0.0,0.0006735491789486,20049,0.0,0.0,0.0040928401201993,2026-04-06,GOLD,18776.708333333332,3526.15003107733,False,0.0007789379118962416,0.00031083961052980795,-0.3390453770290493,21.985000000000582,-0.3390453770290493,415.4802611128371,-0.7494603075412909,0,-748.0000000000473,0,0,-748.0000000000473,0,0,1098.9999999999782,0,0,0,0
2026-04-06 05:00:00,4626.125,4672.04,4623.785,4648.110000000001,0.0,0.0,0.0006735373425693,20049,0.0,0.0,0.0040928401201993,2026-04-03,GOLD,18493.208333333332,3095.854085697116,False,0.0007776260719073166,0.00031123131353977994,-0.3344416991791945,21.985000000000582,-0.3344416991791945,415.4802611128371,-0.68493303249308,0,-748.0000000000473,0,0,-748.0000000000473,0,0,459.99999999994543,0,0,0,0
2026-04-06 05:00:00,4626.125,4672.04,4623.785,4648.110000000001,0.0,0.0,0.0006735373425693,20049,0.0,0.0,0.0040928401201993,2026-04-02,GOLD,18412.291666666668,3025.0259715617613,False,0.0007793964067298875,0.0003104812463426932,-0.3409515563582407,21.985000000000582,-0.3409515563582407,415.4802611128371,-0.6229480202800918,0,-748.0000000000473,0,0,1098.9999999999782,0,0,459.99999999994543,0,0,0,0
2026-04-06 06:00:00,4648.0650000000005,4648.135,4625.46,4640.63,0.0,0.0,0.0005418820707627,16357,0.0,0.0,0.1690187431091288,2026-04-06,GOLD,18438.0,3003.8758151833554,False,0.000778741859759375,0.0003109853293362555,-0.7616429672171718,-7.4350000000004,-0.3808214836085859,721.3671444321883,0.7532580880938595,0,0.0,0,0,1847.0000000000255,0,0,1207.9999999999927,0,0,0,0
2026-04-06 06:00:00,4648.0650000000005,4648.135,4625.46,4640.63,0.0,0.0,0.0005418820707627,16357,0.0,0.0,0.1690187431091288,2026-04-04,GOLD,18300.916666666668,3021.3233771437563,False,0.0007790452489090208,0.00031074025126060135,-0.7632200115183168,-7.4350000000004,-0.3816100057591584,721.3671444321883,0.8560245272937909,0,0.0,0,0,1847.0000000000255,0,0,1207.9999999999927,0,0,0,0
2026-04-06 06:00:00,4648.0650000000005,4648.135,4625.46,4640.63,0.0,0.0,0.0005418820707627,16357,0.0,0.0,0.1690187431091288,2026-04-05,GOLD,18626.166666666668,2247.047525022587,False,0.000780859511352,0.00030915314887389655,-0.7730066520744991,-7.4350000000004,-0.3865033260372496,721.3671444321883,0.8270668817120189,0,1847.0000000000255,0,0,1847.0000000000255,0,0,1207.9999999999927,0,0,0,0
2026-04-06 06:00:00,4648.0650000000005,4648.135,4625.46,4640.63,0.0,0.0,0.0005418820707627,16357,0.0,0.0,0.1690187431091288,2026-04-02,GOLD,18533.625,2294.3539549625216,False,0.0007432990469216249,0.00027839761057082746,-0.7234867272960382,-7.4350000000004,-0.3617433636480191,721.3671444321883,0.7581224039435326,0,1847.0000000000255,0,0,1847.0000000000255,0,0,2547.0000000000255,0,0,0,0
2026-04-06 06:00:00,4648.0650000000005,4648.135,4625.46,4640.63,0.0,0.0,0.0005418820707627,16357,0.0,0.0,0.1690187431091288,2026-04-03,GOLD,18441.083333333332,2336.883597716273,False,0.0007057353454403043,0.00023766689355452108,-0.689424059981733,-7.4350000000004,-0.3447120299908665,721.3671444321883,0.6921931572663199,0,1847.0000000000255,0,0,1207.9999999999927,0,0,2547.0000000000255,0,0,0,0
2026-04-06 07:00:00,4640.645,4659.975,4640.035,4659.1,0.0,0.0,0.0003892429775925,11325,0.0,0.0,0.4561183550651967,2026-04-05,GOLD,18138.875,2750.743398531606,False,0.0006618116817435583,0.0001875316751130918,-1.4534542177298027,18.454999999999927,-1.4534542177298027,567.9538615847398,-0.12504773183126278,0,0.0,0,0,-639.0000000000327,0,0,700.0,0,0,0,0
2026-04-06 07:00:00,4640.645,4659.975,4640.035,4659.1,0.0,0.0,0.0003892429775925,11325,0.0,0.0,0.4561183550651967,2026-04-02,GOLD,17836.666666666668,3079.2128958503354,False,0.0006178880180468124,9.911793677414994e-05,-2.3067978198063472,18.454999999999927,-2.3067978198063472,567.9538615847398,-0.18585526915312417,0,0.0,0,0,-639.0000000000327,0,0,700.0,0,0,0,0
2026-04-06 07:00:00,4640.645,4659.975,4640.035,4659.1,0.0,0.0,0.0003892429775925,11325,0.0,0.0,0.4561183550651967,2026-04-03,GOLD,17655.166666666668,3329.969234309721,False,0.0006040892615347334,0.00010696562283497865,-2.008554507962691,18.454999999999927,-2.008554507962691,567.9538615847398,-0.24838809723480998,0,-639.0000000000327,0,0,-639.0000000000327,0,0,700.0,0,0,0,0
2026-04-06 07:00:00,4640.645,4659.975,4640.035,4659.1,0.0,0.0,0.0003892429775925,11325,0.0,0.0,0.4561183550651967,2026-04-04,GOLD,17473.666666666668,3553.461566057704,False,0.0005902905050226542,0.00011252357605525468,-1.7867146999614536,18.454999999999927,-1.7867146999614536,567.9538615847398,-0.31900238435629463,0,-639.0000000000327,0,0,-639.0000000000327,0,0,2582.9999999999927,0,0,0,0
2026-04-06 07:00:00,4640.645,4659.975,4640.035,4659.1,0.0,0.0,0.0003892429775925,11325,0.0,0.0,0.4561183550651967,2026-04-06,GOLD,17292.166666666668,3754.5617664344013,False,0.000576491748510575,0.00011612104671302151,-1.6125308565365988,18.454999999999927,-1.6125308565365988,567.9538615847398,-0.40091091685484437,0,-639.0000000000327,0,0,700.0,0,0,2582.9999999999927,0,0,0,0
2026-04-06 08:00:00,4659.11,4678.975,4651.53,4652.71,0.0,0.0,0.0005526489503102,11549,0.0,0.0,-0.4570049189287735,2026-04-02,GOLD,17120.0,3922.629974015326,False,0.0005695015741950666,0.00011205911778966365,-0.1503904743967308,-6.399999999999636,0.1503904743967308,420.80524685734156,-1.4116579464547436,0,0.0,0,0,1339.0000000000327,0,0,3222.0000000000255,0,0,0,0
2026-04-06 08:00:00,4659.11,4678.975,4651.53,4652.71,0.0,0.0,0.0005526489503102,11549,0.0,0.0,-0.4570049189287735,2026-04-05,GOLD,16672.541666666668,3919.9831297237547,False,0.0005633634153160416,0.00010858292254263077,-0.09867541557131186,-6.399999999999636,0.09867541557131186,420.80524685734156,-1.2897897002320171,0,0.0,0,0,1339.0000000000327,0,0,3222.0000000000255,0,0,0,0
2026-04-06 08:00:00,4659.11,4678.975,4651.53,4652.71,0.0,0.0,0.0005526489503102,11549,0.0,0.0,-0.4570049189287735,2026-04-03,GOLD,16225.083333333334,3863.633173206465,False,0.0005572252564370166,0.0001046165665980641,-0.04374360845160203,-6.399999999999636,0.04374360845160203,420.80524685734156,-1.183810795953408,0,1339.0000000000327,0,0,1339.0000000000327,0,0,3222.0000000000255,0,0,0,0
2026-04-06 08:00:00,4659.11,4678.975,4651.53,4652.71,0.0,0.0,0.0005526489503102,11549,0.0,0.0,-0.4570049189287735,2026-04-04,GOLD,15777.625,3751.1606993557766,False,0.0005510870975579917,0.00010010180166411787,0.015602643771077979,-6.399999999999636,-0.015602643771077979,420.80524685734156,-1.0899507609098855,0,1339.0000000000327,0,0,1339.0000000000327,0,0,4317.000000000007,0,0,0,0
2026-04-06 08:00:00,4659.11,4678.975,4651.53,4652.71,0.0,0.0,0.0005526489503102,11549,0.0,0.0,-0.4570049189287735,2026-04-06,GOLD,15330.166666666666,3577.2760060118962,False,0.0005449489386789667,9.496043985157496e-05,0.08108652027379609,-6.399999999999636,-0.08108652027379609,420.80524685734156,-1.0055876723759554,0,1339.0000000000327,0,0,3222.0000000000255,0,0,4317.000000000007,0,0,0,0
2026-04-06 09:00:00,4652.780000000001,4667.955,4643.85,4666.1,0.0,0.0,0.0005922339874525,12928,0.0,0.0,0.4230450114084382,2026-04-02,GOLD,15123.791666666666,3566.573449699511,False,0.0005457482091380041,9.528742520102818e-05,0.4878479843108862,13.319999999999709,0.4878479843108862,536.3202655050917,-0.18787238716937402,0,0.0,0,0,1882.9999999999927,0,0,2977.9999999999745,0,0,0,0
2026-04-06 09:00:00,4652.780000000001,4667.955,4643.85,4666.1,0.0,0.0,0.0005922339874525,12928,0.0,0.0,0.4230450114084382,2026-04-04,GOLD,14917.416666666666,3543.318205552124,False,0.0005465474795970416,9.560632013013718e-05,0.4778607501394358,13.319999999999709,0.4778607501394358,536.3202655050917,-0.12261569116202213,0,0.0,0,0,1882.9999999999927,0,0,2977.9999999999745,0,0,0,0
2026-04-06 09:00:00,4652.780000000001,4667.955,4643.85,4666.1,0.0,0.0,0.0005922339874525,12928,0.0,0.0,0.4230450114084382,2026-04-03,GOLD,14711.041666666666,3507.2605868790797,False,0.0005473467500560792,9.591720533334352e-05,0.46797899543072674,13.319999999999709,0.46797899543072674,536.3202655050917,-0.04982363175566324,0,1882.9999999999927,0,0,1882.9999999999927,0,0,2977.9999999999745,0,0,0,0
2026-04-06 09:00:00,4652.780000000001,4667.955,4643.85,4666.1,0.0,0.0,0.0005922339874525,12928,0.0,0.0,0.4230450114084382,2026-04-05,GOLD,14504.666666666666,3458.0001341145517,False,0.0005481460205151166,9.622015844842009e-05,0.45819886028370305,13.319999999999709,0.45819886028370305,536.3202655050917,0.03499442062066887,0,1882.9999999999927,0,0,1882.9999999999927,0,0,2757.9999999999927,0,0,0,0
2026-04-06 09:00:00,4652.780000000001,4667.955,4643.85,4666.1,0.0,0.0,0.0005922339874525,12928,0.0,0.0,0.4230450114084382,2026-04-06,GOLD,14207.958333333334,3261.514578537787,False,0.0005447583807185833,9.299057297080526e-05,0.5105421465552415,13.319999999999709,0.5105421465552415,536.3202655050917,-0.008178760367915728,0,1882.9999999999927,0,0,2977.9999999999745,0,0,2757.9999999999927,0,0,0,0
2026-04-06 10:00:00,4666.110000000001,4688.41,4645.095,4684.93,0.0,0.0,0.0005587469071228,16333,0.0,0.0,0.4196583169802597,2026-04-06,GOLD,14053.125,3053.755012987757,False,0.0005399754459083125,8.894289714269269e-05,0.21105070576205887,18.81999999999971,0.21105070576205887,377.0749163107503,-1.3613708195370016,0,0.0,0,0,1094.9999999999818,0,0,875.0,0,0,0,0
2026-04-06 10:00:00,4666.110000000001,4688.41,4645.095,4684.93,0.0,0.0,0.0005587469071228,16333,0.0,0.0,0.4196583169802597,2026-04-02,GOLD,13898.291666666666,2821.9373930621405,False,0.0005351920179155708,8.441887618511946e-05,0.27902396089206893,18.81999999999971,0.27902396089206893,377.0749163107503,-1.325223435746353,0,0.0,0,0,1094.9999999999818,0,0,875.0,0,0,0,0
2026-04-06 10:00:00,4666.110000000001,4688.41,4645.095,4684.93,0.0,0.0,0.0005587469071228,16333,0.0,0.0,0.4196583169802597,2026-04-04,GOLD,13743.458333333334,2559.533211165271,False,0.0005304090831053,7.933882811649806e-05,0.3571747237795071,18.81999999999971,0.3571747237795071,377.0749163107503,-1.290841925270045,0,1094.9999999999818,0,0,1094.9999999999818,0,0,875.0,0,0,0,0
2026-04-06 10:00:00,4666.110000000001,4688.41,4645.095,4684.93,0.0,0.0,0.0005587469071228,16333,0.0,0.0,0.4196583169802597,2026-04-03,GOLD,13588.625,2255.8941698215403,True,0.0005256261482950292,7.358675457431525e-05,0.45009131085298965,18.81999999999971,0.45009131085298965,377.0749163107503,-1.2580710194161377,0,1094.9999999999818,0,0,1094.9999999999818,0,0,494.9999999999818,0,0,0,0
2026-04-06 10:00:00,4666.110000000001,4688.41,4645.095,4684.93,0.0,0.0,0.0005587469071228,16333,0.0,0.0,0.4196583169802597,2026-04-05,GOLD,13587.625,2254.618599048173,True,0.0005263288498100334,7.382886174941976e-05,0.4390973468180469,18.81999999999971,0.4390973468180469,377.0749163107503,-1.1710672306720211,0,1094.9999999999818,0,0,875.0,0,0,494.9999999999818,0,0,0,0
2026-04-06 11:00:00,4684.53,4698.245,4681.13,4695.88,0.0,0.0,0.0005849669823756,15897,0.0,0.0,0.3618171194858421,2026-04-06,GOLD,13568.458333333334,2231.8930740160054,False,0.0005281240544605709,7.474167125361588e-05,0.7605252459788853,11.350000000000364,0.7605252459788853,928.8343558282327,2.8785802202956887,0,0.0,0,0,-219.9999999999818,0,0,-600.0,0,0,0,0
2026-04-06 11:00:00,4684.53,4698.245,4681.13,4695.88,0.0,0.0,0.0005849669823756,15897,0.0,0.0,0.3618171194858421,2026-04-03,GOLD,13549.291666666666,2208.7602164654754,False,0.0005299192591111083,7.55989964014104e-05,0.7281541539546778,11.350000000000364,0.7281541539546778,928.8343558282327,2.4984577563413373,0,0.0,0,0,-219.9999999999818,0,0,-600.0,0,0,0,0
2026-04-06 11:00:00,4684.53,4698.245,4681.13,4695.88,0.0,0.0,0.0005849669823756,15897,0.0,0.0,0.3618171194858421,2026-04-04,GOLD,13530.125,2185.2070902259925,False,0.0005317144637616459,7.640270500817073e-05,0.6969978171356518,11.350000000000364,0.6969978171356518,928.8343558282327,2.224291855286309,0,-219.9999999999818,0,0,-219.9999999999818,0,0,-600.0,0,0,0,0
2026-04-06 11:00:00,4684.53,4698.245,4681.13,4695.88,0.0,0.0,0.0005849669823756,15897,0.0,0.0,0.3618171194858421,2026-04-02,GOLD,13510.958333333334,2161.219954988528,False,0.0005335096684121834,7.715447264273711e-05,0.6669388332376939,11.350000000000364,0.6669388332376939,928.8343558282327,2.0134543547041766,0,-219.9999999999818,0,0,-219.9999999999818,0,0,-1792.0000000000073,0,0,0,0
2026-04-06 11:00:00,4684.53,4698.245,4681.13,4695.88,0.0,0.0,0.0005849669823756,15897,0.0,0.0,0.3618171194858421,2026-04-05,GOLD,13701.458333333334,2161.660633365148,False,0.0005416648352781459,7.136967632883484e-05,0.6067303275685334,11.350000000000364,0.6067303275685334,928.8343558282327,1.7879486912612506,0,-219.9999999999818,0,0,-600.0,0,0,-1792.0000000000073,0,0,0,0
2026-04-06 12:00:00,4696.07,4706.705,4691.055,4693.68,0.0,0.0,0.0005259279422005,14225,0.0,0.0,-0.3322683706070248,2026-04-05,GOLD,13822.291666666666,2103.309906648525,False,0.0005473600421368125,6.372163786446239e-05,-0.33633943907561153,-2.389999999999418,0.33633943907561153,908.9456869009796,1.5312895459125746,0,0.0,0,0,-380.0000000000182,0,0,-1572.0000000000255,0,0,0,0
